Bandwidth_F1	Centroid	Std Dev	F1_Freq	F2_Freq	F1_Amp	F2_Amp	nPeaks	P0_Amp	P0_Freq	P1_Amp	P1_Fre	Filename	Vowel	Directionality	Context
34.1024	3294	206	640.625	1125	68.805	18.428	20	38.7489	125	44.5125	687.5	abd_80.txt.nfeats	A	NV	m
132.353	3079	192	609.375	1296.88	12.0734	4.26097	52	29.4686	93.75	28.64	750	abd_80.txt.nfeats	A	NV	m
137.618	3698	231	671.875	1562.5	5.06097	3.00605	3	38.8715	0	16.9837	859.375	abd_81.txt.nfeats	A	VN	m
254.976	3661	229	531.25	1578.12	4.14011	2.82615	5	36.3466	0	16.9111	656.25	abd_81.txt.nfeats	A	VN	m
163.817	3777	236	640.625	1703.12	4.79679	4.69873	5	39.4367	0	21.4828	593.75	abd_81.txt.nfeats	A	VN	m
143.024	3756	234	609.375	1718.75	5.49986	6.1818	10	30.5318	0	20.8753	562.5	abd_81.txt.nfeats	A	VN	m
144.41	3659	228	562.5	1640.62	5.3556	4.55327	9	32.0286	0	20.3775	593.75	abd_81.txt.nfeats	A	VN	m
188.261	3933	245	640.625	1640.62	4.91555	4.84943	7	36.0439	0	21.4346	906.25	abd_81.txt.nfeats	A	VN	m
139.815	3732	233	171.875	1234.38	10.5942	2.16279	29	23.7973	62.5	26.057	250	abd_81.txt.nfeats	A	VN	m
98.9292	3792	237	187.5	1468.75	12.8622	3.61427	28	25.3136	62.5	23.6798	546.875	abd_81.txt.nfeats	A	VN	m
372.364	3777	236	656.25	1484.38	3.46725	3.66774	4	34.9077	31.25	16.7097	1578.12	abd_81.txt.nfeats	A	VN	m
197.065	3695	231	609.375	1593.75	3.6324	3.64627	5	32.4914	0	16.2011	1656.25	abd_81.txt.nfeats	A	VN	m
217.184	3779	236	328.125	1578.12	7.73607	4.30701	8	39.2226	0	29.0396	265.625	abd_81.txt.nfeats	A	VN	m
299.891	3647	228	1562.5	1750	3.85529	3.76542	7	38.0643	0	17.7347	1703.12	abd_81.txt.nfeats	A	VN	m
20.8688	2819	176	187.5	1421.88	228.432	1.81435	7	36.6204	62.5	51.9815	265.625	abd_81.txt.nfeats	A	VN	m
20.4606	2912	182	171.875	1171.88	84.1955	2.18175	8	27.8539	62.5	39.5225	265.625	abd_81.txt.nfeats	A	VN	m
21.9021	2894	181	187.5	1375	85.3458	1.85066	8	43.151	125	40.6967	265.625	abd_81.txt.nfeats	A	VN	m
20.7997	2891	180	187.5	1406.25	92.1371	1.80898	8	42.3025	125	40.7209	265.625	abd_81.txt.nfeats	A	VN	m
18.4222	2884	180	203.125	1406.25	104.803	1.86434	8	42.6661	125	42.1994	265.625	abd_81.txt.nfeats	A	VN	m
71.7896	3068	191	250	1140.62	15.1248	2.87393	31	28.7045	125	28.4348	296.875	abd_81.txt.nfeats	A	VN	m
53.2363	3124	195	593.75	1046.88	28.6052	7.87862	36	31.8083	531.25	31.1228	718.75	abd_81.txt.nfeats	A	VN	m
31.2209	3238	202	671.875	1218.75	34.6742	8.72591	13	30.8484	531.25	32.9126	812.5	abd_81.txt.nfeats	A	VN	m
30.7422	3275	204	750	1218.75	32.6446	13.6576	29	29.2667	125	34.8438	828.125	abd_81.txt.nfeats	A	VN	m
30.7158	3357	209	781.25	1250	33.4339	12.8416	26	27.4696	125	36.2814	828.125	abd_81.txt.nfeats	A	VN	m
95.0763	3857	241	265.625	859.375	49.4749	6.47075	34	39.2705	140.625	36.4871	468.75	abd_83.txt.nfeats	A	VN	m
22.0469	3177	198	171.875	1265.62	92.2282	2.84711	8	31.5389	93.75	41.6711	171.875	abd_83.txt.nfeats	A	VN	m
15.0622	3274	204	171.875	1156.25	165.556	5.72779	6	34.8538	93.75	48.8123	171.875	abd_83.txt.nfeats	A	VN	m
26.8978	3107	194	203.125	1093.75	42.3815	3.39938	11	24.3771	109.375	36.371	187.5	abd_83.txt.nfeats	A	VN	m
60.0898	3621	226	265.625	1140.62	29.3439	3.66736	30	38.6173	171.875	34.573	343.75	abd_83.txt.nfeats	A	VN	m
33.2349	3315	207	281.25	1062.5	19.9413	2.06866	14	25.2357	218.75	26.3994	296.875	abd_86.txt.nfeats	aa	NV	m
33.7878	3670	229	296.875	875	39.9257	3.86996	13	29.3121	156.25	35.33	234.375	abd_86.txt.nfeats	aa	NV	m
25.2338	3513	219	343.75	1015.62	29.7331	2.01257	11	31.0612	187.5	33.6364	406.25	abd_86.txt.nfeats	aa	NV	m
12.0346	3694	231	375	546.875	120.478	14.2602	5	32.4699	187.5	42.3626	406.25	abd_86.txt.nfeats	aa	NV	m
7.98969	3563	222	375	859.375	68.9046	2.31482	3	25.5198	171.875	39.7211	390.625	abd_86.txt.nfeats	aa	NV	m
9.11071	3758	235	375	2140.62	111.04	16.3743	3	30.1385	187.5	42.7328	390.625	abd_86.txt.nfeats	aa	NV	m
16.4704	3553	222	375	421.875	43.4996	22.8733	7	28.3981	171.875	0	0	abd_86.txt.nfeats	aa	NV	m
86.4555	3743	234	1125	2078.12	4.66268	1.62703	10	30.2309	46.875	21.9288	1156.25	abd_88.txt.nfeats	oh	NV	m
131.058	3844	240	1234.38	2125	3.30773	1.89728	10	34.8224	78.125	20.4422	1468.75	abd_88.txt.nfeats	oh	NV	m
187.213	3674	229	1156.25	2031.25	2.63142	2.14752	4	36.8486	46.875	14.7789	1609.38	abd_88.txt.nfeats	oh	NV	m
195.172	3886	243	1062.5	1843.75	2.99765	2.62496	5	39.1784	31.25	16.9324	1484.38	abd_88.txt.nfeats	oh	NV	m
55.4065	3736	233	203.125	1328.12	18.8605	3.21931	24	26.5421	0	29.8581	250	abd_88.txt.nfeats	oh	NV	m
95.8993	3622	226	46.875	1453.12	26.8515	2.99232	14	0	0	31.0605	62.5	abd_88.txt.nfeats	oh	NV	m
157.233	3720	232	968.75	1984.38	3.54906	3.262	7	33.2842	46.875	16.7277	1796.88	abd_88.txt.nfeats	oh	NV	m
63.0097	4953	309	343.75	1468.75	3.59881	1.23657	88	18.7394	203.125	16.9352	453.125	abd_88.txt.nfeats	E	VN	m
159.376	4659	291	296.875	1296.88	1.30084	0.455212	121	6.17798	0	11.442	937.5	abd_88.txt.nfeats	E	VN	m
162.557	4493	280	312.5	1296.88	0.886295	0.369684	127	8.32871	234.375	13.8076	921.875	abd_88.txt.nfeats	E	VN	m
243.597	4308	269	1500	2609.38	0.382407	0.756491	57	12.8983	875	16.3315	1640.62	abd_88.txt.nfeats	E	VN	m
313.694	4212	263	656.25	2265.62	0.482274	0.975581	109	13.4356	140.625	14.9367	2015.62	abd_88.txt.nfeats	E	VN	m
75.1744	4021	251	78.125	1234.38	6.48897	0.343026	22	13.1878	15.625	21.3923	93.75	abd_88.txt.nfeats	E	VN	m
375.132	4135	258	1296.88	2218.75	0.426395	1.84987	10	24.8186	78.125	12.2114	2234.38	abd_88.txt.nfeats	E	VN	m
98.0726	4470	279	62.5	1078.12	8.1265	0.834985	60	0	0	19.9861	171.875	abd_88.txt.nfeats	E	VN	m
268.844	4135	258	1015.62	2062.5	1.15758	1.88069	8	32.1717	62.5	13.179	1093.75	abd_88.txt.nfeats	E	VN	m
30.0585	3424	214	296.875	1531.25	47.572	1.5072	12	36.4974	250	36.103	328.125	abd_88.txt.nfeats	E	VN	m
39.1996	3575	223	421.875	531.25	31.6783	16.0469	15	34.2583	234.375	0	0	abd_88.txt.nfeats	E	VN	m
11.9309	3345	209	250	1515.62	162.097	4.39886	5	36.9434	187.5	44.2104	265.625	abd_88.txt.nfeats	oh	NV	m
12.4353	3257	203	234.375	1546.88	105.145	2.87523	5	33.7709	171.875	41.405	250	abd_88.txt.nfeats	oh	NV	m
11.9183	3294	206	218.75	1625	128.937	3.26722	5	33.8405	125	44.1159	234.375	abd_88.txt.nfeats	oh	NV	m
12.6312	3247	203	218.75	1656.25	100.376	2.66153	4	32.762	156.25	40.9967	234.375	abd_88.txt.nfeats	oh	NV	m
25.0088	3155	197	218.75	937.5	50.6443	3.94803	9	29.2217	140.625	32.6847	375	abd_89.txt.nfeats	A	VN	m
24.2052	3255	203	218.75	921.875	81.4907	7.23862	10	33.1874	125	41.7968	359.375	abd_89.txt.nfeats	A	VN	m
31.2757	3304	206	234.375	937.5	47.991	5.31248	12	27.6186	125	37.5277	359.375	abd_89.txt.nfeats	A	VN	m
36.3897	3303	206	218.75	828.125	46.0014	5.93951	15	28.3732	125	39.0104	203.125	abd_89.txt.nfeats	A	VN	m
30.7006	3405	213	218.75	859.375	49.743	5.5356	12	28.9039	125	39.1865	203.125	abd_89.txt.nfeats	A	VN	m
47.0416	3274	204	234.375	828.125	35.9436	6.42302	20	26.4018	125	38.0841	203.125	abd_89.txt.nfeats	A	VN	m
54.3373	3276	204	265.625	796.875	41.8779	12.4495	25	26.2725	125	38.4891	390.625	abd_89.txt.nfeats	A	VN	m
79.2697	3135	196	281.25	796.875	20.5909	12.6405	70	20.4278	125	35.984	390.625	abd_89.txt.nfeats	A	VN	m
15.8777	2986	186	203.125	1046.88	76.7306	2.63126	7	28.0586	125	38.8994	203.125	abd_89.txt.nfeats	ee	NV	m
10.5817	2955	184	203.125	1046.88	107.204	3.26624	4	30.0663	125	39.857	203.125	abd_89.txt.nfeats	ee	NV	m
6.35428	3055	191	187.5	1000	237.078	3.28003	2	35.8604	125	44.3858	203.125	abd_89.txt.nfeats	ee	NV	m
10.8269	3013	188	187.5	1046.88	94.5259	2.76769	5	28.1599	125	37.9011	203.125	abd_89.txt.nfeats	ee	NV	m
5.98542	3015	188	187.5	1343.75	186.055	3.15118	3	31.8441	109.375	46.975	187.5	abd_89.txt.nfeats	ee	NV	m
12.2755	3111	194	187.5	1187.5	72.0206	2.27888	5	27.3987	125	36.0359	203.125	abd_89.txt.nfeats	ee	NV	m
8.11727	3201	200	187.5	1343.75	104.571	1.736	3	26.7128	109.375	41.2746	187.5	abd_89.txt.nfeats	ee	NV	m
90.1803	4043	252	406.25	1640.62	6.22249	3.26599	237	21.0218	343.75	17.0881	437.5	abd_89.txt.nfeats	E	VN	m
42.5711	3197	200	312.5	1125	17.6462	2.39878	18	25.6883	187.5	25.1444	265.625	abd_89.txt.nfeats	E	VN	m
432.367	3435	214	218.75	234.375	69.1699	84.2852	5	27.639	140.625	0	0	abd_89.txt.nfeats	E	VN	m
16.024	3530	220	234.375	765.625	54.1487	2.29111	7	33.6822	187.5	30.9689	437.5	abd_89.txt.nfeats	E	VN	m
25.7305	3626	226	234.375	671.875	40.0559	3.10871	11	25.3688	140.625	37.5175	218.75	abd_89.txt.nfeats	E	VN	m
30.0747	3794	237	250	625	41.5672	4.24499	12	26.7728	140.625	37.3531	218.75	abd_89.txt.nfeats	E	VN	m
31.7234	3707	231	250	593.75	40.6555	4.77994	13	26.6062	140.625	36.7516	218.75	abd_89.txt.nfeats	E	VN	m
28.6611	3721	232	234.375	750	46.4303	3.21929	12	31.0379	156.25	33.1307	421.875	abd_89.txt.nfeats	E	VN	m
31.8396	3246	203	234.375	828.125	49.0717	3.39279	12	27.1769	125	40.4694	203.125	abd_89.txt.nfeats	E	VN	m
25.9477	3319	207	234.375	984.375	45.1329	2.67061	10	25.7456	125	38.5839	203.125	abd_89.txt.nfeats	E	VN	m
10.8526	3501	218	453.125	812.5	67.1178	4.09291	4	28.8264	218.75	38.5559	468.75	abd_89.txt.nfeats	A	NV	m
21.0019	3487	218	468.75	687.5	36.8981	6.36525	9	28.7957	218.75	33.0404	468.75	abd_89.txt.nfeats	A	NV	m
21.4419	3488	218	468.75	546.875	34.5668	15.828	9	28.3397	218.75	0	0	abd_89.txt.nfeats	A	NV	m
643.374	3409	213	390.625	453.125	28.1229	52.2884	7	31.8409	218.75	0	0	abd_89.txt.nfeats	A	NV	m
14.6402	3271	204	437.5	1312.5	60.568	6.26672	6	31.2956	218.75	38.5327	453.125	abd_89.txt.nfeats	A	NV	m
19.3135	3094	193	421.875	1109.38	67.8177	8.8706	7	35.6632	203.125	38.5423	437.5	abd_89.txt.nfeats	A	NV	m
55.7244	3069	192	281.25	796.875	30.337	5.75316	24	36.9622	203.125	30.7457	437.5	abd_89.txt.nfeats	A	NV	m
10.876	3051	190	203.125	843.75	202.965	12.2419	4	35.9343	140.625	47.2986	218.75	abd_89.txt.nfeats	A	NV	m
14.4704	3208	200	218.75	843.75	256.577	28.7153	5	39.0882	140.625	49.8991	218.75	abd_89.txt.nfeats	A	NV	m
66.4939	3815	238	218.75	859.375	8.70945	1.51745	43	16.8846	109.375	24.737	187.5	abd_89.txt.nfeats	E	VN	m
155.678	4021	251	468.75	2015.62	1.25254	0.769681	65	19.5555	62.5	15.3173	484.375	abd_89.txt.nfeats	E	VN	m
201.322	4204	262	750	2093.75	0.419341	1.10059	13	13.045	500	18.3674	1796.88	abd_89.txt.nfeats	E	VN	m
131.983	4293	268	390.625	2109.38	1.00603	0.951432	128	5.05439	281.25	18.6652	1890.62	abd_89.txt.nfeats	E	VN	m
84.7489	4378	273	375	1578.12	1.17746	0.321105	47	6.41862	265.625	14.039	437.5	abd_89.txt.nfeats	E	VN	m
118.281	4092	255	390.625	1921.88	0.687347	0.538251	42	8.70683	312.5	20.5416	1906.25	abd_89.txt.nfeats	E	VN	m
109.39	4255	266	437.5	2078.12	0.707922	0.828794	99	7.56584	0	18.1495	1890.62	abd_89.txt.nfeats	E	VN	m
64.2514	4202	262	406.25	2062.5	1.00898	0.807635	195	6.93545	234.375	17.5825	1781.25	abd_89.txt.nfeats	E	VN	m
39.1996	3575	223	421.875	531.25	31.6783	16.0469	15	34.2583	234.375	0	0	abd_89.txt.nfeats	ee	NV	m
9.66495	3685	230	453.125	2109.38	63.5732	8.5556	5	30.6343	218.75	36.5966	484.375	abd_89.txt.nfeats	ee	NV	m
11.3983	3774	236	437.5	781.25	50.1412	3.12333	5	26.4032	203.125	35.9168	437.5	abd_89.txt.nfeats	ee	NV	m
32.2908	3684	230	671.875	1562.5	19.8305	1.9518	14	24.1676	640.625	30.5326	718.75	abd_90.txt.nfeats	A	NV	m
61.3062	3956	247	625	1453.12	13.2175	3.3784	75	19.7766	546.875	27.6011	625	abd_90.txt.nfeats	A	NV	m
53.0669	3556	222	593.75	1421.88	12.595	5.78014	58	21.2124	203.125	27.5007	687.5	abd_90.txt.nfeats	A	NV	m
36.2028	3747	234	640.625	1437.5	19.445	9.25736	22	28.2085	515.625	29.5498	703.125	abd_90.txt.nfeats	A	NV	m
31.0281	3638	227	718.75	1484.38	15.2224	8.65083	24	19.0023	609.375	27.2279	687.5	abd_90.txt.nfeats	A	NV	m
31.4414	3743	234	703.125	1468.75	16.5819	8.13237	22	22.8959	640.625	27.7915	718.75	abd_90.txt.nfeats	A	NV	m
40.2584	3635	227	718.75	1421.88	13.2933	5.57282	35	18.3991	0	27.9144	687.5	abd_90.txt.nfeats	A	NV	m
32.7324	3875	242	703.125	1484.38	15.5938	4.30771	30	18.1676	0	26.5249	703.125	abd_90.txt.nfeats	A	NV	m
160.457	3628	226	546.875	1484.38	4.53127	3.42518	6	29.1182	62.5	18.4371	609.375	abd_93.txt.nfeats	A	VN	m
228.501	3752	234	578.125	1406.25	3.5413	3.34777	3	35.606	62.5	16.374	1218.75	abd_93.txt.nfeats	A	VN	m
360.07	3582	224	93.75	1312.5	18.8738	3.87101	6	0	0	32.5212	78.125	abd_93.txt.nfeats	A	VN	m
81.2322	3699	231	171.875	1218.75	12.3486	2.91923	25	24.4358	109.375	25.1044	234.375	abd_93.txt.nfeats	A	VN	m
174.595	3933	245	31.25	890.625	13.9562	3.07268	60	23.3837	15.625	24.5352	578.125	abd_93.txt.nfeats	A	VN	m
267.951	2957	185	1078.12	2000	2.18345	1.66769	5	37.5654	15.625	17.0948	1000	abd_93.txt.nfeats	A	VN	m
197.865	3624	226	1625	2546.88	1.70735	1.26367	4	42.6771	46.875	14.5655	1765.62	abd_93.txt.nfeats	A	VN	m
76.6083	3195	199	46.875	1468.75	25.1374	2.30602	12	0	0	29.5953	62.5	abd_93.txt.nfeats	A	VN	m
150.731	3787	236	1265.62	1828.12	3.8493	2.50805	12	27.9778	62.5	18.2432	1218.75	abd_93.txt.nfeats	A	VN	m
150.238	3791	237	625	1656.25	4.60752	2.47224	9	30.1969	62.5	21.3284	656.25	abd_93.txt.nfeats	A	VN	m
146.054	3976	248	500	1781.25	6.45981	2.9867	13	28.6533	0	21.6108	515.625	abd_93.txt.nfeats	A	VN	m
104.95	3676	229	218.75	1500	12.564	2.83023	32	26.2781	0	27.8449	312.5	abd_93.txt.nfeats	A	VN	m
75.9672	3784	236	78.125	1140.62	28.6277	3.57935	14	0	0	35.4522	62.5	abd_93.txt.nfeats	A	VN	m
183.495	3655	228	1203.12	2093.75	2.81386	3.31108	8	34.256	46.875	17.0614	1859.38	abd_93.txt.nfeats	A	VN	m
173.217	3955	247	625	1593.75	4.68674	2.42722	8	30.0166	62.5	19.4717	718.75	abd_93.txt.nfeats	A	VN	m
60.1141	3211	200	812.5	1218.75	21.3621	8.4931	48	31.1817	140.625	32.6717	843.75	abd_93.txt.nfeats	A	NV	m
56.9885	3280	205	781.25	1109.38	31.3488	19.2113	39	32.1294	125	35.5927	859.375	abd_93.txt.nfeats	A	NV	m
60.6214	3251	203	750	1140.62	33.4484	15.4176	49	33.1131	140.625	38.286	843.75	abd_93.txt.nfeats	A	NV	m
35.0337	3212	200	687.5	1156.25	43.0903	10.9961	15	32.3951	125	37.2111	843.75	abd_93.txt.nfeats	A	NV	m
34.1024	3294	206	640.625	1125	68.805	18.428	20	38.7489	125	44.5125	687.5	abd_93.txt.nfeats	A	NV	m
132.353	3079	192	609.375	1296.88	12.0734	4.26097	52	29.4686	93.75	28.64	750	abd_93.txt.nfeats	A	NV	m
65.0072	2949	184	93.75	906.25	39.8348	9.42737	14	29.221	46.875	37.2072	125	abd_93.txt.nfeats	A	NV	m
63.0546	3499	218	781.25	1187.5	28.4811	24.7264	23	34.7024	156.25	35.4426	984.375	abd_93.txt.nfeats	A	NV	m
34.7546	3287	205	703.125	1171.88	41.622	31.2159	15	27.9331	281.25	36.8869	671.875	abd_93.txt.nfeats	A	NV	m
26.204	3280	205	703.125	1203.12	52.4905	32.3629	15	31.7285	281.25	36.6344	703.125	abd_93.txt.nfeats	A	NV	m
42.2058	3267	204	718.75	1250	21.3527	14.7273	26	24.0007	281.25	30.3321	703.125	abd_93.txt.nfeats	A	NV	m
38.449	3215	201	812.5	1250	22.9572	25.9791	11	30.3716	46.875	34.8313	1250	abd_93.txt.nfeats	A	NV	m
70.6937	3245	203	828.125	1265.62	12.0818	20.0174	14	26.3697	62.5	29.8107	1234.38	abd_93.txt.nfeats	A	NV	m
195.729	3452	215	296.875	468.75	27.6777	66.2006	10	35.6812	156.25	36.6954	468.75	abd_93.txt.nfeats	ee	NV	m
196.615	3427	214	312.5	468.75	25.4386	57.0799	11	31.5103	156.25	32.6533	343.75	abd_93.txt.nfeats	ee	NV	m
167.393	3322	207	390.625	468.75	31.1609	39.6805	15	31.651	156.25	33.7351	484.375	abd_93.txt.nfeats	ee	NV	m
159.233	3371	210	406.25	453.125	42.9462	46.8323	16	32.7249	156.25	37.459	343.75	abd_93.txt.nfeats	ee	NV	m
47.4529	3252	203	390.625	531.25	34.2306	17.6256	20	30.4024	156.25	36.597	343.75	abd_93.txt.nfeats	ee	NV	m
41.4571	3368	210	312.5	546.875	56.5168	17.0046	18	36.7036	156.25	39.3893	343.75	abd_93.txt.nfeats	ee	NV	m
24.4479	3415	213	218.75	734.375	100.53	7.43938	9	29.5511	109.375	40.2868	328.125	abd_93.txt.nfeats	ee	NV	m
55.4688	3162	197	281.25	1562.5	25.9529	3.48682	24	37.4128	156.25	32.919	343.75	abd_93.txt.nfeats	ee	NV	m
36.1589	3148	196	312.5	1421.88	48.0514	8.91381	14	39.1973	156.25	36.5399	359.375	abd_93.txt.nfeats	ee	NV	m
42.0403	3151	197	312.5	1359.38	47.2732	6.7058	17	39.3189	171.875	39.4855	343.75	abd_93.txt.nfeats	ee	NV	m
38.1949	3117	195	265.625	1000	48.9684	4.75371	15	41.8328	171.875	36.8473	343.75	abd_93.txt.nfeats	ee	NV	m
33.883	3845	240	203.125	1140.62	29.16	6.57708	13	28.3921	0	34.5798	187.5	abd_93.txt.nfeats	aa	VN	m
51.3977	4349	271	296.875	1421.88	5.62357	1.90865	62	13.5911	156.25	21.6924	390.625	abd_93.txt.nfeats	aa	VN	m
87.474	4162	260	375	1687.5	6.63945	4.29732	239	19.5146	328.125	19.8396	406.25	abd_93.txt.nfeats	aa	VN	m
90.1803	4043	252	406.25	1640.62	6.22249	3.26599	237	21.0218	343.75	17.0881	437.5	abd_93.txt.nfeats	aa	VN	m
42.5711	3197	200	312.5	1125	17.6462	2.39878	18	25.6883	187.5	25.1444	265.625	abd_93.txt.nfeats	aa	VN	m
432.367	3435	214	218.75	234.375	69.1699	84.2852	5	27.639	140.625	0	0	abd_93.txt.nfeats	aa	VN	m
21.2017	3141	196	218.75	1359.38	52.3921	1.99779	8	29.8443	140.625	34.6282	218.75	abd_96.txt.nfeats	E	VN	m
30.2298	3554	222	265.625	1453.12	114.864	6.4044	13	38.6073	125	46.2843	375	abd_96.txt.nfeats	E	VN	m
34.5046	3248	203	250	1484.38	46.814	3.22949	14	27.9104	125	37.2759	203.125	abd_96.txt.nfeats	E	VN	m
30.7411	3383	211	265.625	1500	66.713	3.81674	12	30.3453	125	40.7116	203.125	abd_96.txt.nfeats	E	VN	m
36.5697	3427	214	265.625	1515.62	46.3699	3.12709	15	28.5439	125	40.177	375	abd_96.txt.nfeats	E	VN	m
61.6393	3656	228	296.875	984.375	26.0189	5.81117	27	28.069	156.25	30.9665	390.625	abd_96.txt.nfeats	E	VN	m
109.402	3661	228	531.25	1500	14.4226	9.86591	84	35.0066	187.5	31.7181	781.25	abd_96.txt.nfeats	E	VN	m
48.491	3647	228	609.375	1484.38	21.6078	16.4182	40	32.6698	218.75	35.3226	640.625	abd_96.txt.nfeats	oh	NV	m
159.388	3397	212	406.25	468.75	22.2681	20.6375	61	36.848	203.125	0	0	abd_96.txt.nfeats	oh	NV	m
17.5945	3042	190	234.375	281.25	72.792	40.256	7	41.8033	203.125	0	0	abd_96.txt.nfeats	oh	NV	m
16.6313	3073	192	218.75	1171.88	59.4891	3.35005	6	26.3584	140.625	35.837	218.75	abd_96.txt.nfeats	oh	NV	m
48.2159	3195	199	375	1421.88	21.8052	5.52335	20	32.7703	187.5	28.684	437.5	abd_96.txt.nfeats	oh	NV	m
36.4184	3603	225	546.875	1421.88	39.7938	13.0406	14	36.3483	406.25	36.3259	593.75	abd_96.txt.nfeats	oh	NV	m
88.5724	3403	212	203.125	1000	20.6755	2.96654	28	29.4713	0	31.7071	218.75	abd_96.txt.nfeats	aa	VN	m
67.31	3436	214	203.125	953.125	19.3403	3.98899	27	25.9647	93.75	31.2344	250	abd_96.txt.nfeats	aa	VN	m
61.1647	3649	228	250	1140.62	20.2155	3.24748	29	31.4811	203.125	29.6728	312.5	abd_96.txt.nfeats	aa	VN	m
130.019	3679	230	171.875	906.25	18.1666	3.89636	28	29.2394	0	30.2575	281.25	abd_96.txt.nfeats	aa	VN	m
152.584	3580	223	484.375	1687.5	7.93201	2.61772	30	28.9966	187.5	26.8413	687.5	abd_96.txt.nfeats	aa	VN	m
95.6873	3454	216	156.25	1125	11.7861	2.54113	24	23.6386	0	24.8519	281.25	abd_96.txt.nfeats	aa	VN	m
82.378	3612	225	109.375	1109.38	16.0906	3.31529	17	29.2436	0	24.9064	281.25	abd_96.txt.nfeats	aa	VN	m
86.4555	3743	234	1125	2078.12	4.66268	1.62703	10	30.2309	46.875	21.9288	1156.25	abd_96.txt.nfeats	aa	VN	m
131.058	3844	240	1234.38	2125	3.30773	1.89728	10	34.8224	78.125	20.4422	1468.75	abd_96.txt.nfeats	aa	VN	m
173.217	3955	247	625	1593.75	4.68674	2.42722	8	30.0166	62.5	19.4717	718.75	abd_97.txt.nfeats	oh	NV	m
202.033	3647	228	687.5	1937.5	4.84868	2.82794	23	29.3023	93.75	20.504	750	abd_97.txt.nfeats	oh	NV	m
280.475	3776	236	1109.38	2000	2.8988	3.57919	9	33.3671	46.875	20.7324	1890.62	abd_97.txt.nfeats	oh	NV	m
155.097	3527	220	671.875	1671.88	5.11389	2.00727	6	31.0374	0	20.4455	765.625	abd_97.txt.nfeats	oh	NV	m
39.0822	3746	234	859.375	1203.12	40.5809	9.86147	20	34.6486	828.125	36.802	921.875	abd_97.txt.nfeats	oh	NV	m
54.3469	3792	237	859.375	1250	21.9248	17.1907	20	25.4859	812.5	30.8402	1000	abd_97.txt.nfeats	oh	NV	m
74.4296	3326	208	890.625	1296.88	9.02021	9.13495	26	17.0753	796.875	26.6928	1218.75	abd_97.txt.nfeats	oh	NV	m
25.1383	3203	200	375	1203.12	119.157	13.187	9	45.6405	187.5	44.9045	421.875	abd_97.txt.nfeats	aa	VN	m
17.733	3076	192	375	1187.5	124.442	12.8545	7	43.5451	187.5	46.8532	406.25	abd_97.txt.nfeats	aa	VN	m
19.1026	3061	191	375	1187.5	103.484	14.646	8	43.3994	187.5	44.5101	406.25	abd_97.txt.nfeats	aa	VN	m
45.0771	2933	183	312.5	1125	54.4379	9.36578	30	44.122	187.5	37.4237	406.25	abd_97.txt.nfeats	aa	VN	m
22.5635	2935	183	203.125	968.75	65.3193	2.59874	9	29.0244	125	38.5511	203.125	abd_97.txt.nfeats	aa	VN	m
13.0512	3043	190	203.125	1203.12	119.916	3.20684	5	31.5387	125	43.4176	203.125	abd_97.txt.nfeats	aa	VN	m
174.595	3933	245	31.25	890.625	13.9562	3.07268	60	23.3837	15.625	24.5352	578.125	abd_99.txt.nfeats	A	VN	m
267.951	2957	185	1078.12	2000	2.18345	1.66769	5	37.5654	15.625	17.0948	1000	abd_99.txt.nfeats	A	VN	m
197.865	3624	226	1625	2546.88	1.70735	1.26367	4	42.6771	46.875	14.5655	1765.62	abd_99.txt.nfeats	A	VN	m
76.6083	3195	199	46.875	1468.75	25.1374	2.30602	12	0	0	29.5953	62.5	abd_99.txt.nfeats	A	VN	m
150.731	3787	236	1265.62	1828.12	3.8493	2.50805	12	27.9778	62.5	18.2432	1218.75	abd_99.txt.nfeats	A	VN	m
150.238	3791	237	625	1656.25	4.60752	2.47224	9	30.1969	62.5	21.3284	656.25	abd_99.txt.nfeats	A	VN	m
146.054	3976	248	500	1781.25	6.45981	2.9867	13	28.6533	0	21.6108	515.625	abd_99.txt.nfeats	A	VN	m
104.95	3676	229	218.75	1500	12.564	2.83023	32	26.2781	0	27.8449	312.5	abd_99.txt.nfeats	A	VN	m
75.9672	3784	236	78.125	1140.62	28.6277	3.57935	14	0	0	35.4522	62.5	abd_99.txt.nfeats	A	VN	m
183.495	3655	228	1203.12	2093.75	2.81386	3.31108	8	34.256	46.875	17.0614	1859.38	abd_99.txt.nfeats	A	VN	m
173.217	3955	247	625	1593.75	4.68674	2.42722	8	30.0166	62.5	19.4717	718.75	abd_99.txt.nfeats	A	VN	m
202.033	3647	228	687.5	1937.5	4.84868	2.82794	23	29.3023	93.75	20.504	750	abd_99.txt.nfeats	A	VN	m
280.475	3776	236	1109.38	2000	2.8988	3.57919	9	33.3671	46.875	20.7324	1890.62	abd_99.txt.nfeats	A	VN	m
155.097	3527	220	671.875	1671.88	5.11389	2.00727	6	31.0374	0	20.4455	765.625	abd_99.txt.nfeats	A	VN	m
19.4076	3643	227	687.5	1484.38	36.0777	6.70765	8	22.0099	531.25	29.8367	703.125	abd_99.txt.nfeats	oh	VN	m
19.5752	3776	236	687.5	1453.12	46.3782	8.55832	8	28.569	343.75	37.2903	687.5	abd_99.txt.nfeats	oh	VN	m
